intent,text,意图描述,是否新增
wrong_person,不是当事人,找错人了,231130环宇
wrong_person,刚买来手机号,找错人了,231130环宇
wrong_person,手机号不是她,找错人了,231130环宇
wrong_person,电话不是我,找错人了,231130环宇
wrong_person,是不是电话弄错人,找错人了,231130环宇
wrong_person,手机新的,找错人了,231130环宇
wrong_person,电话换人了,找错人了,231130环宇
wrong_person,号码不是学员,找错人了,231130环宇
wrong_person,刚换号码,找错人了,231130环宇
wrong_person,刚换手机,找错人了,231130环宇
wrong_person,号码不是学生家长,找错人了,231130环宇
wrong_person,有没有记错手机号,找错人了,231130环宇
wrong_person,是不是手机号记错,找错人了,231130环宇
wrong_person,电话刚买来,找错人了,231130环宇
wrong_person,手机不是他,找错人了,231130环宇
wrong_person,有没有手机打错人,找错人了,231130环宇
wrong_person,会不会找错,找错人了,231130环宇
wrong_person,不是我家,找错人了,231130环宇
wrong_person,有没有手机搞错人,找错人了,231130环宇
wrong_person,会不会电话搞错,找错人了,231130环宇
wrong_person,是不是弄错号码,找错人了,231130环宇
wrong_person,有没有手机弄错,找错人了,231130环宇
wrong_person,刚换手机号,找错人了,231130环宇
wrong_person,手机弄错,找错人了,231130环宇
wrong_person,搞错人电话,找错人了,231130环宇
wrong_person,新的手机,找错人了,231130环宇
wrong_person,会不会搞错电话号码,找错人了,231130环宇
wrong_person,是不是电话记错,找错人了,231130环宇
wrong_person,手机号新办的,找错人了,231130环宇
wrong_person,手机刚买来,找错人了,231130环宇
wrong_person,有没有找错人号码,找错人了,231130环宇
wrong_person,是不是记错人电话,找错人了,231130环宇
wrong_person,是不是搞错人电话,找错人了,231130环宇
wrong_person,电话记错,找错人了,231130环宇
wrong_person,手机找错人,找错人了,231130环宇
wrong_person,换了手机号,找错人了,231130环宇
wrong_person,打错人电话号码,找错人了,231130环宇
wrong_person,以前有人用过手机,找错人了,231130环宇
wrong_person,号码不是业主,找错人了,231130环宇
wrong_person,手机号换人了,找错人了,231130环宇
wrong_person,有没有找错,找错人了,231130环宇
wrong_person,是以前的电话号码,找错人了,231130环宇
wrong_person,是不是弄错人手机号,找错人了,231130环宇
video_call,咋你发广告还可以视频,视频电话,231130环宇
video_call,电话里有视频,视频电话,231130环宇
video_call,怎么你们打电话还有视频,视频电话,231130环宇
video_call,干嘛打电话有视频,视频电话,231130环宇
video_call,为啥你们电话里有视频,视频电话,231130环宇
video_call,怎么你们发广告还可以视频,视频电话,231130环宇
video_call,怎么发出视频,视频电话,231130环宇
video_call,为什么打广告还可以视频,视频电话,231130环宇
video_call,为什么你发广告还可以视频,视频电话,231130环宇
video_call,干嘛发广告出现视频,视频电话,231130环宇
video_call,你电话里出现视频,视频电话,231130环宇
video_call,怎么你们打广告有视频,视频电话,231130环宇
video_call,怎么你们打电话还可以视频,视频电话,231130环宇
video_call,为啥电话里还有视频,视频电话,231130环宇
video_call,咋你们打电话发出视频,视频电话,231130环宇
video_call,咋你们发广告发出视频,视频电话,231130环宇
video_call,你们发广告出现视频,视频电话,231130环宇
video_call,怎么你发广告还有视频,视频电话,231130环宇
video_call,为什么你们打广告有视频,视频电话,231130环宇
video_call,为啥你们打广告出现视频,视频电话,231130环宇
video_call,为啥你打广告还可以视频,视频电话,231130环宇
video_call,干嘛打电话还可以视频,视频电话,231130环宇
video_call,咋你们打广告发出视频,视频电话,231130环宇
video_call,为啥打广告有视频,视频电话,231130环宇
video_call,为什么你还可以视频,视频电话,231130环宇
video_call,你们发广告还可以视频,视频电话,231130环宇
video_call,为啥你还有视频,视频电话,231130环宇
video_call,怎么会打电话出现视频,视频电话,231130环宇
video_call,干嘛你打广告出现视频,视频电话,231130环宇
video_call,怎么你打电话发出视频,视频电话,231130环宇
video_call,咋你打广告出现视频,视频电话,231130环宇
video_call,为什么发广告出现视频,视频电话,231130环宇
video_call,怎么出现视频,视频电话,231130环宇
video_call,咋你们发广告出现视频,视频电话,231130环宇
video_call,怎么会你们电话里还有视频,视频电话,231130环宇
video_call,为什么打广告出现视频,视频电话,231130环宇
video_call,怎么会发出视频,视频电话,231130环宇
video_call,怎么会你们打广告还有视频,视频电话,231130环宇
video_call,怎么你发广告还可以视频,视频电话,231130环宇
video_call,为什么你打电话还可以视频,视频电话,231130环宇
why_me,为什么打电话给我,为什么找我,231130环宇
why_me,怎么打电话给我,为什么找我,231130环宇
why_me,为啥打电话给我,为什么找我,231130环宇
why_me,怎么会打电话给我,为什么找我,231130环宇
why_me,咋打电话给我,为什么找我,231130环宇
why_me,干嘛打电话给我,为什么找我,231130环宇
why_me,为什么送给我,为什么找我,231130环宇
why_me,怎么送给我,为什么找我,231130环宇
why_me,为啥送给我,为什么找我,231130环宇
why_me,怎么会送给我,为什么找我,231130环宇
why_me,咋送给我,为什么找我,231130环宇
why_me,干嘛送给我,为什么找我,231130环宇
why_me,为什么给我,为什么找我,231130环宇
why_me,怎么给我,为什么找我,231130环宇
why_me,为啥给我,为什么找我,231130环宇
why_me,怎么会给我,为什么找我,231130环宇
why_me,咋给我,为什么找我,231130环宇
why_me,干嘛给我,为什么找我,231130环宇
why_me,为什么找我,为什么找我,231130环宇
why_me,怎么找我,为什么找我,231130环宇
why_me,为啥找我,为什么找我,231130环宇
why_me,怎么会找我,为什么找我,231130环宇
why_me,咋找我,为什么找我,231130环宇
why_me,干嘛找我,为什么找我,231130环宇
why_me,别人有吗,为什么找我,231130环宇
why_me,其他人有吗,为什么找我,231130环宇
why_me,别的人有吗,为什么找我,231130环宇
why_me,大家有吗,为什么找我,231130环宇
why_me,别人也有吗,为什么找我,231130环宇
why_me,其他人也有吗,为什么找我,231130环宇
why_me,别的人也有吗,为什么找我,231130环宇
why_me,大家也有吗,为什么找我,231130环宇
why_me,别人都有吗,为什么找我,231130环宇
why_me,其他人都有吗,为什么找我,231130环宇
why_me,别的人都有吗,为什么找我,231130环宇
why_me,大家都有吗,为什么找我,231130环宇
Official_account,你公众号有没有,官方账号,231130环宇
Official_account,能关注你微信公众号,官方账号,231130环宇
Official_account,关注一下你们微信公众号,官方账号,231130环宇
Official_account,你微信公众号是什么,官方账号,231130环宇
Official_account,怎么关注微信公众号,官方账号,231130环宇
Official_account,怎么关注你公众号,官方账号,231130环宇
Official_account,你们微信公众号有吗,官方账号,231130环宇
Official_account,你们公众号有没有,官方账号,231130环宇
Official_account,关注一下公众号,官方账号,231130环宇
Official_account,你公众号是啥,官方账号,231130环宇
Official_account,怎么关注公众号,官方账号,231130环宇
Official_account,有没有你微信公众号,官方账号,231130环宇
Official_account,怎么关注你们公众号,官方账号,231130环宇
Official_account,你微信公众号有没有,官方账号,231130环宇
Official_account,微信公众号能关注,官方账号,231130环宇
Official_account,你微信公众号叫啥,官方账号,231130环宇
Official_account,是什么你们公众号,官方账号,231130环宇
Official_account,能关注你们公众号,官方账号,231130环宇
Official_account,你们微信公众号叫啥,官方账号,231130环宇
Official_account,你们公众号叫啥,官方账号,231130环宇
Official_account,你们公众号是什么,官方账号,231130环宇
Official_account,你微信公众号怎么关注,官方账号,231130环宇
Official_account,关注一下你微信公众号,官方账号,231130环宇
Official_account,你们公众号关注一下,官方账号,231130环宇
Official_account,关注一下你公众号,官方账号,231130环宇
Official_account,是什么公众号,官方账号,231130环宇
Official_account,你公众号能关注,官方账号,231130环宇
Official_account,有没有你们微信公众号,官方账号,231130环宇
Official_account,微信公众号有没有,官方账号,231130环宇
Official_account,微信公众号叫什么,官方账号,231130环宇
Official_account,你公众号怎么关注,官方账号,231130环宇
Official_account,你们微信公众号怎么关注,官方账号,231130环宇
Official_account,你们公众号有吗,官方账号,231130环宇
Official_account,你们微信公众号是什么,官方账号,231130环宇
Official_account,微信公众号是什么,官方账号,231130环宇
Official_account,你们微信公众号能关注,官方账号,231130环宇
Official_account,能关注公众号,官方账号,231130环宇
Official_account,公众号有没有,官方账号,231130环宇
Official_account,微信公众号是啥,官方账号,231130环宇
Official_account,公众号能关注,官方账号,231130环宇
no_impression,我好像没有印象,没印象,231130环宇
no_impression,完全没接触过,没印象,231130环宇
no_impression,我完全没有了解过,没印象,231130环宇
no_impression,一点都没了解过,没印象,231130环宇
no_impression,没了解过,没印象,231130环宇
no_impression,没有印象,没印象,231130环宇
no_impression,我完全不知道,没印象,231130环宇
no_impression,我没有了解过,没印象,231130环宇
no_impression,不知道,没印象,231130环宇
no_impression,我一点都不知道,没印象,231130环宇
no_impression,我完全没了解过,没印象,231130环宇
no_impression,没记忆,没印象,231130环宇
no_impression,完全没有印象,没印象,231130环宇
no_impression,完全想不起来,没印象,231130环宇
no_impression,完全不记得,没印象,231130环宇
no_impression,我好像没记忆,没印象,231130环宇
no_impression,我一点都记不起来,没印象,231130环宇
no_impression,我好像没有了解过,没印象,231130环宇
no_impression,好像没了解过,没印象,231130环宇
no_impression,完全没了解过,没印象,231130环宇
no_impression,想不起来,没印象,231130环宇
no_impression,没印象,没印象,231130环宇
no_impression,一点都没有印象,没印象,231130环宇
no_impression,我完全没有印象,没印象,231130环宇
no_impression,一点都没印象,没印象,231130环宇
no_impression,我一点都没记忆,没印象,231130环宇
no_impression,好像不知道,没印象,231130环宇
no_impression,我完全没记忆,没印象,231130环宇
no_impression,好像没记忆,没印象,231130环宇
no_impression,好像没有印象,没印象,231130环宇
no_impression,我一点都没了解过,没印象,231130环宇
no_impression,我完全记不起来,没印象,231130环宇
no_impression,我好像不知道,没印象,231130环宇
no_impression,我完全不记得,没印象,231130环宇
no_impression,我没印象,没印象,231130环宇
no_impression,我好像记不起来,没印象,231130环宇
no_impression,我一点都没印象,没印象,231130环宇
no_impression,没接触过,没印象,231130环宇
no_impression,完全不知道,没印象,231130环宇
no_impression,好像想不起来,没印象,231130环宇
peer,我也做这个的,同行,231130环宇
peer,咱俩是做同行,同行,231130环宇
peer,我就搞同行,同行,231130环宇
peer,咱俩就是卖货,同行,231130环宇
peer,咱俩也是干货,同行,231130环宇
peer,咱俩就卖贷款,同行,231130环宇
peer,咱俩也干同行,同行,231130环宇
peer,我们也搞一样的,同行,231130环宇
peer,我也搞一样的,同行,231130环宇
peer,我也是卖贷款,同行,231130环宇
peer,咱俩是卖货,同行,231130环宇
peer,我也干同行,同行,231130环宇
peer,我们也是做同行,同行,231130环宇
peer,我们是干保险,同行,231130环宇
peer,我就是卖贷款,同行,231130环宇
peer,我们也是搞同行,同行,231130环宇
peer,我们就是做电商,同行,231130环宇
peer,我也是卖同行,同行,231130环宇
peer,咱俩就是干货,同行,231130环宇
peer,我也是干电商,同行,231130环宇
peer,我就搞游戏,同行,231130环宇
peer,我就是搞同行,同行,231130环宇
